MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.5860897000,-122.3296735000,-29.34879978451727,0.4426368,0.1,4.0279055,1593046509440,,,,
Fix,GT,37.5860925000,-122.3296733000,-29.351211371792317,0.18870154,0.1,4.5049543,1593046510440,,,,
Fix,GT,37.5860931000,-122.3296733000,-29.355801503533144,0.04613751,0.1,4.488388,1593046511440,,,,
Fix,GT,37.5860968000,-122.3296729000,-29.373028368930363,1.0862162,0.1,4.5728817,1593046512440,,,,
Fix,GT,37.5861140000,-122.3296703000,-29.39780044555664,2.795827,0.1,5.959446,1593046513440,,,,
Fix,GT,37.5861474000,-122.3296635000,-29.44379997253418,4.7576337,0.1,8.667997,1593046514440,,,,
Fix,GT,37.5861989000,-122.3296569000,-29.476164351434136,6.6989093,0.1,3.2659693,1593046515440,,,,
Fix,GT,37.5862650000,-122.3296739000,-29.452117408203094,8.096796,0.1,342.59897,1593046516440,,,,
Fix,GT,37.5863302000,-122.3297269000,-29.354298353686772,9.113325,0.1,320.95734,1593046517440,,,,
Fix,GT,37.5863867000,-122.3298117000,-29.31698333795447,10.413668,0.1,305.7027,1593046518440,,,,
Fix,GT,37.5864352000,-122.3299217000,-29.306618575736138,11.726783,0.1,295.6605,1593046519440,,,,
Fix,GT,37.5864767000,-122.3300513000,-29.319438290970993,12.898497,0.1,290.48102,1593046520440,,,,
Fix,GT,37.5865129000,-122.3301921000,-29.35016402355484,13.032225,0.1,286.67758,1593046521440,,,,
Fix,GT,37.5865431000,-122.3303299000,-29.359439207213654,12.201531,0.1,285.2669,1593046522440,,,,
Fix,GT,37.5865702000,-122.3304577000,-29.34052692825253,10.988785,0.1,285.1909,1593046523440,,,,
Fix,GT,37.5865949000,-122.3305718000,-29.327713147138184,9.842342,0.1,285.82733,1593046524440,,,,
Fix,GT,37.5866208000,-122.3306700000,-29.35748454434315,8.562613,0.1,290.66614,1593046525440,,,,
Fix,GT,37.5866518000,-122.3307513000,-29.428936959859016,7.4914684,0.1,298.66818,1593046526440,,,,
Fix,GT,37.5866914000,-122.3308128000,-29.50107461469088,6.79976,0.1,315.0058,1593046527440,,,,
Fix,GT,37.5867438000,-122.3308476000,-29.54634657223596,6.6311274,0.1,338.01382,1593046528440,,,,
Fix,GT,37.5868047000,-122.3308562000,-29.59071163083763,7.1744375,0.1,357.78256,1593046529440,,,,
Fix,GT,37.5868710000,-122.3308494000,-29.616438299739002,7.493783,0.1,6.440069,1593046530440,,,,
Fix,GT,37.5869362000,-122.3308328000,-29.622801709854627,7.311392,0.1,14.350748,1593046531440,,,,
Fix,GT,37.5869958000,-122.3308028000,-29.539206673503656,7.0190287,0.1,24.351812,1593046532440,,,,
Fix,GT,37.5870516000,-122.3307694000,-29.41420579353644,6.69102,0.1,25.448854,1593046533440,,,,
Fix,GT,37.5871066000,-122.3307433000,-29.24366231528893,6.3497286,0.1,19.180138,1593046534440,,,,
Fix,GT,37.5871625000,-122.3307263000,-29.174707963375454,6.527084,0.1,12.207306,1593046535440,,,,
Fix,GT,37.5872213000,-122.3307186000,-29.145848303926357,6.4465103,0.1,3.981609,1593046536440,,,,
Fix,GT,37.5872785000,-122.3307242000,-29.180847282636478,6.231926,0.1,352.3138,1593046537440,,,,
Fix,GT,37.5873300000,-122.3307474000,-29.222437290990115,5.794391,0.1,336.91617,1593046538440,,,,
Fix,GT,37.5873700000,-122.3307851000,-29.25489370355183,5.2285557,0.1,318.5894,1593046539440,,,,
Fix,GT,37.5873887000,-122.3308367000,-29.301437763297372,4.5383406,0.1,289.36304,1593046540440,,,,
Fix,GT,37.5873817000,-122.3308838000,-29.364076352071493,3.6437054,0.1,256.38672,1593046541440,,,,
Fix,GT,37.5873581000,-122.3309109000,-29.420847928267563,2.9985788,0.1,222.49986,1593046542440,,,,
Fix,GT,37.5873342000,-122.3309132000,-29.480028809010946,1.6268736,0.1,191.8438,1593046543440,,,,
Fix,GT,37.5873268000,-122.3309107000,-29.497211282565274,0.2343114,0.1,181.70518,1593046544440,,,,
Fix,GT,37.5873264000,-122.3309107000,-29.50320979543892,0.043421663,0.1,180.81294,1593046545440,,,,
Fix,GT,37.5873266000,-122.3309110000,-29.50439176944883,0.030167826,0.1,180.8227,1593046546440,,,,
Fix,GT,37.5873267000,-122.3309112000,-29.507209752823996,0.021317929,0.1,180.82211,1593046547440,,,,
Fix,GT,37.5873268000,-122.3309114000,-29.50979995727539,0.011563288,0.1,180.82169,1593046548440,,,,
Fix,GT,37.5873268000,-122.3309115000,-29.510802194798032,0.0076233186,0.1,180.80823,1593046549440,,,,
Fix,GT,37.5873267000,-122.3309115000,-29.51180164551141,0.0033508325,0.1,180.8073,1593046550440,,,,
Fix,GT,37.5873267000,-122.3309115000,-29.51179988647101,0.0026151207,0.1,180.80687,1593046551440,,,,

